launch_date,return_date,launch_date_clean,return_date_clean,launch_date2,return_date2,neg,launch_date_rev,return_date_rev
"8 March 2001, 11:42:09 UTC","22 August 2001, 18:23 UTC","8 March 2001, 11:42:09","22 August 2001, 18:23",984051729,1598059103,FALSE,2001-03-08T11:42:09Z,2020-08-22T01:18:23Z
"8 March 2001, 11:42:09 UTC","22 August 2001, 18:23 UTC","8 March 2001, 11:42:09","22 August 2001, 18:23",984051729,1598059103,FALSE,2001-03-08T11:42:09Z,2020-08-22T01:18:23Z
"8 March 2001, 11:42:09 UTC","22 August 2001, 18:23 UTC","8 March 2001, 11:42:09","22 August 2001, 18:23",984051729,1598059103,FALSE,2001-03-08T11:42:09Z,2020-08-22T01:18:23Z
"10 August 2001, 21:10:14 UTC","22 August 2001, 18:23 UTC","10 August 2001, 21:10:14","22 August 2001, 18:23",1003612214,1598059103,FALSE,2001-10-20T21:10:14Z,2020-08-22T01:18:23Z
"10 August 2001, 21:10:14 UTC","22 August 2001, 18:23 UTC","10 August 2001, 21:10:14","22 August 2001, 18:23",1003612214,1598059103,FALSE,2001-10-20T21:10:14Z,2020-08-22T01:18:23Z
"10 August 2001, 21:10:14 UTC","22 August 2001, 18:23 UTC","10 August 2001, 21:10:14","22 August 2001, 18:23",1003612214,1598059103,FALSE,2001-10-20T21:10:14Z,2020-08-22T01:18:23Z
"10 August 2001, 21:10:14 UTC","22 August 2001, 18:23 UTC","10 August 2001, 21:10:14","22 August 2001, 18:23",1003612214,1598059103,FALSE,2001-10-20T21:10:14Z,2020-08-22T01:18:23Z
"11 February 2000, 17:43 UTC","22 February 2000, 23:23 UTC","11 February 2000, 17:43","22 February 2000, 23:23",1581380263,1582331003,FALSE,2020-02-11T00:17:43Z,2020-02-22T00:23:23Z
"11 February 2000, 17:43 UTC","22 February 2000, 23:23 UTC","11 February 2000, 17:43","22 February 2000, 23:23",1581380263,1582331003,FALSE,2020-02-11T00:17:43Z,2020-02-22T00:23:23Z
"11 February 2000, 17:43 UTC","22 February 2000, 23:23 UTC","11 February 2000, 17:43","22 February 2000, 23:23",1581380263,1582331003,FALSE,2020-02-11T00:17:43Z,2020-02-22T00:23:23Z
"11 February 2000, 17:43 UTC","22 February 2000, 23:23 UTC","11 February 2000, 17:43","22 February 2000, 23:23",1581380263,1582331003,FALSE,2020-02-11T00:17:43Z,2020-02-22T00:23:23Z
"11 February 2000, 17:43 UTC","22 February 2000, 23:23 UTC","11 February 2000, 17:43","22 February 2000, 23:23",1581380263,1582331003,FALSE,2020-02-11T00:17:43Z,2020-02-22T00:23:23Z
"11 February 2000, 17:43 UTC","22 February 2000, 23:23 UTC","11 February 2000, 17:43","22 February 2000, 23:23",1581380263,1582331003,FALSE,2020-02-11T00:17:43Z,2020-02-22T00:23:23Z
"22 February 2019, 16:57 UTC","22 February 2019, 17:23 UTC","22 February 2019, 16:57","22 February 2019, 17:23",1582399017,1582399043,FALSE,2020-02-22T19:16:57Z,2020-02-22T19:17:23Z
"22 February 2019, 16:57 UTC","22 February 2019, 17:23 UTC","22 February 2019, 16:57","22 February 2019, 17:23",1582399017,1582399043,FALSE,2020-02-22T19:16:57Z,2020-02-22T19:17:23Z
"22 February 2019, 16:57 UTC","22 February 2019, 17:23 UTC","22 February 2019, 16:57","22 February 2019, 17:23",1582399017,1582399043,FALSE,2020-02-22T19:16:57Z,2020-02-22T19:17:23Z
"24 January 1993, 05:58:05 UTC","22 July 1993, 06:41:50 UTC","24 January 1993, 05:58:05","22 July 1993, 06:41:50",727855085,743323310,FALSE,1993-01-24T05:58:05Z,1993-07-22T06:41:50Z
"24 January 1993, 05:58:05 UTC","22 July 1993, 06:41:50 UTC","24 January 1993, 05:58:05","22 July 1993, 06:41:50",727855085,743323310,FALSE,1993-01-24T05:58:05Z,1993-07-22T06:41:50Z
"July 1, 1993, 14:32:58 UTC","22 July 1993, 06:41:50 UTC","July 1, 1993, 14:32:58","22 July 1993, 06:41:50",741537178,743323310,FALSE,1993-07-01T14:32:58Z,1993-07-22T06:41:50Z
"14 May 1981, 17:16:38 UTC","22 May 1981, 13:58:30 UTC","14 May 1981, 17:16:38","22 May 1981, 13:58:30",358708598,359387910,FALSE,1981-05-14T17:16:38Z,1981-05-22T13:58:30Z
"14 May 1981, 17:16:38 UTC","22 May 1981, 13:58:30 UTC","14 May 1981, 17:16:38","22 May 1981, 13:58:30",358708598,359387910,FALSE,1981-05-14T17:16:38Z,1981-05-22T13:58:30Z
"22 May 2021, 15:26 UTC","22 May 2021, 15:26 UTC","22 May 2021, 15:26","22 May 2021, 15:26",1590182126,1590182126,TRUE,2020-05-22T21:15:26Z,2020-05-22T21:15:26Z
"22 May 2021, 15:26 UTC","22 May 2021, 15:26 UTC","22 May 2021, 15:26","22 May 2021, 15:26",1590182126,1590182126,TRUE,2020-05-22T21:15:26Z,2020-05-22T21:15:26Z
"22 May 2021, 15:26 UTC","22 May 2021, 15:26 UTC","22 May 2021, 15:26","22 May 2021, 15:26",1590182126,1590182126,TRUE,2020-05-22T21:15:26Z,2020-05-22T21:15:26Z
"22 May 2021, 15:26 UTC","22 May 2021, 15:26 UTC","22 May 2021, 15:26","22 May 2021, 15:26",1590182126,1590182126,TRUE,2020-05-22T21:15:26Z,2020-05-22T21:15:26Z
"22 May 2021, 15:26 UTC","22 May 2021, 15:26 UTC","22 May 2021, 15:26","22 May 2021, 15:26",1590182126,1590182126,TRUE,2020-05-22T21:15:26Z,2020-05-22T21:15:26Z
"22 May 2021, 15:26 UTC","22 May 2021, 15:26 UTC","22 May 2021, 15:26","22 May 2021, 15:26",1590182126,1590182126,TRUE,2020-05-22T21:15:26Z,2020-05-22T21:15:26Z
"22 May 2021, 15:26 UTC","22 May 2021, 15:26 UTC","22 May 2021, 15:26","22 May 2021, 15:26",1590182126,1590182126,TRUE,2020-05-22T21:15:26Z,2020-05-22T21:15:26Z
"7 June 2011, 20:12 UTC","22 November 2011, 02:26 UTC","7 June 2011, 20:12","22 November 2011, 02:26",1307477520,1606042946,FALSE,2011-06-07T20:12:00Z,2020-11-22T11:02:26Z
"7 June 2011, 20:12 UTC","22 November 2011, 02:26 UTC","7 June 2011, 20:12","22 November 2011, 02:26",1307477520,1606042946,FALSE,2011-06-07T20:12:00Z,2020-11-22T11:02:26Z
"7 June 2011, 20:12 UTC","22 November 2011, 02:26 UTC","7 June 2011, 20:12","22 November 2011, 02:26",1307477520,1606042946,FALSE,2011-06-07T20:12:00Z,2020-11-22T11:02:26Z
"9 April 2020, 08:05:06 UTC[","22 October 2020, 02:54:12 UTC","9 April 2020, 08:05:06 [","22 October 2020, 02:54:12",1586419506,1603335252,FALSE,2020-04-09T08:05:06Z,2020-10-22T02:54:12Z
"9 April 2020, 08:05:06 UTC[","22 October 2020, 02:54:12 UTC","9 April 2020, 08:05:06 [","22 October 2020, 02:54:12",1586419506,1603335252,FALSE,2020-04-09T08:05:06Z,2020-10-22T02:54:12Z
"9 April 2020, 08:05:06 UTC","22 October 2020, 02:54:12 UTC","9 April 2020, 08:05:06","22 October 2020, 02:54:12",1586419506,1603335252,FALSE,2020-04-09T08:05:06Z,2020-10-22T02:54:12Z
"8 July 1994, 16:43:01 UTC","23 July 1994, 10:38:01 UTC","8 July 1994, 16:43:01","23 July 1994, 10:38:01",773685781,774959881,FALSE,1994-07-08T16:43:01Z,1994-07-23T10:38:01Z
"8 July 1994, 16:43:01 UTC","23 July 1994, 10:38:01 UTC","8 July 1994, 16:43:01","23 July 1994, 10:38:01",773685781,774959881,FALSE,1994-07-08T16:43:01Z,1994-07-23T10:38:01Z
"8 July 1994, 16:43:01 UTC","23 July 1994, 10:38:01 UTC","8 July 1994, 16:43:01","23 July 1994, 10:38:01",773685781,774959881,FALSE,1994-07-08T16:43:01Z,1994-07-23T10:38:01Z
"8 July 1994, 16:43:01 UTC","23 July 1994, 10:38:01 UTC","8 July 1994, 16:43:01","23 July 1994, 10:38:01",773685781,774959881,FALSE,1994-07-08T16:43:01Z,1994-07-23T10:38:01Z
"8 July 1994, 16:43:01 UTC","23 July 1994, 10:38:01 UTC","8 July 1994, 16:43:01","23 July 1994, 10:38:01",773685781,774959881,FALSE,1994-07-08T16:43:01Z,1994-07-23T10:38:01Z
"8 July 1994, 16:43:01 UTC","23 July 1994, 10:38:01 UTC","8 July 1994, 16:43:01","23 July 1994, 10:38:01",773685781,774959881,FALSE,1994-07-08T16:43:01Z,1994-07-23T10:38:01Z
"8 July 1994, 16:43:01 UTC","23 July 1994, 10:38:01 UTC","8 July 1994, 16:43:01","23 July 1994, 10:38:01",773685781,774959881,FALSE,1994-07-08T16:43:01Z,1994-07-23T10:38:01Z
"27 June 1983, 09:12:00 UTC","23 November 1983, 19:58:00 UTC","27 June 1983, 09:12:00","23 November 1983, 19:58:00",425553120,438465480,FALSE,1983-06-27T09:12:00Z,1983-11-23T19:58:00Z
"27 June 1983, 09:12:00 UTC","23 November 1983, 19:58:00 UTC","27 June 1983, 09:12:00","23 November 1983, 19:58:00",425553120,438465480,FALSE,1983-06-27T09:12:00Z,1983-11-23T19:58:00Z
"	15 September 1976,
09:48:30 UTC","23 September 1976,
07:40:47 UTC","15 September 1976, 09:48:30","23 September 1976, 07:40:47",211628910,212312447,FALSE,1976-09-15T09:48:30Z,1976-09-23T07:40:47Z
"15 September 2023, 15:44:35 UTC","23 September 2024, 11:58:16 UTC","15 September 2023, 15:44:35","23 September 2024, 11:58:16",1694792675,1727092696,FALSE,2023-09-15T15:44:35Z,2024-09-23T11:58:16Z
"15 September 2023, 15:44:35 UTC","23 September 2024, 11:58:16 UTC","15 September 2023, 15:44:35","23 September 2024, 11:58:16",1694792675,1727092696,FALSE,2023-09-15T15:44:35Z,2024-09-23T11:58:16Z
"23 March 2024, 12:36:10 UTC","23 September 2024, 11:58:16 UTC","23 March 2024, 12:36:10","23 September 2024, 11:58:16",1711197370,1727092696,FALSE,2024-03-23T12:36:10Z,2024-09-23T11:58:16Z
"23 April 1967, 00:35:00 GMT","24 April 1967, 03:22:52 GMT","23 April 1967, 00:35:00","24 April 1967, 03:22:52",-85015500,-84919028,FALSE,1967-04-23T00:35:00Z,1967-04-24T03:22:52Z
"22 April 1971, 23:54:06 GMT","24 April 1971, 23:40:00 GMT","22 April 1971, 23:54:06","24 April 1971, 23:40:00",41212446,41384400,FALSE,1971-04-22T23:54:06Z,1971-04-24T23:40:00Z
"22 April 1971, 23:54:06 GMT","24 April 1971, 23:40:00 GMT","22 April 1971, 23:54:06","24 April 1971, 23:40:00",41212446,41384400,FALSE,1971-04-22T23:54:06Z,1971-04-24T23:40:00Z
"22 April 1971, 23:54:06 GMT","24 April 1971, 23:40:00 GMT","22 April 1971, 23:54:06","24 April 1971, 23:40:00",41212446,41384400,FALSE,1971-04-22T23:54:06Z,1971-04-24T23:40:00Z
"6 July 1976, 12:08:45 UTC","24 August 1976, 18:32:17 UTC","6 July 1976, 12:08:45","24 August 1976, 18:32:17",205502925,209759537,FALSE,1976-07-06T12:08:45Z,1976-08-24T18:32:17Z
"6 July 1976, 12:08:45 UTC","24 August 1976, 18:32:17 UTC","6 July 1976, 12:08:45","24 August 1976, 18:32:17",205502925,209759537,FALSE,1976-07-06T12:08:45Z,1976-08-24T18:32:17Z
"15 July 1975, 19:50:00 UTC","24 July 1975, 21:18:24 UTC","15 July 1975, 19:50:00","24 July 1975, 21:18:24",174685800,175468704,FALSE,1975-07-15T19:50:00Z,1975-07-24T21:18:24Z
"15 July 1975, 19:50:00 UTC","24 July 1975, 21:18:24 UTC","15 July 1975, 19:50:00","24 July 1975, 21:18:24",174685800,175468704,FALSE,1975-07-15T19:50:00Z,1975-07-24T21:18:24Z
"15 July 1975, 19:50:00 UTC","24 July 1975, 21:18:24 UTC","15 July 1975, 19:50:00","24 July 1975, 21:18:24",174685800,175468704,FALSE,1975-07-15T19:50:00Z,1975-07-24T21:18:24Z
"11 October 2000, 23:17:00 UTC","24 October 2000, 20:59:42 UTC","11 October 2000, 23:17:00","24 October 2000, 20:59:42",974762220,972421182,TRUE,2000-11-20T23:17:00Z,2000-10-24T20:59:42Z
"11 October 2000, 23:17:00 UTC","24 October 2000, 20:59:42 UTC","11 October 2000, 23:17:00","24 October 2000, 20:59:42",974762220,972421182,TRUE,2000-11-20T23:17:00Z,2000-10-24T20:59:42Z
"11 October 2000, 23:17:00 UTC","24 October 2000, 20:59:42 UTC","11 October 2000, 23:17:00","24 October 2000, 20:59:42",974762220,972421182,TRUE,2000-11-20T23:17:00Z,2000-10-24T20:59:42Z
"11 October 2000, 23:17:00 UTC","24 October 2000, 20:59:42 UTC","11 October 2000, 23:17:00","24 October 2000, 20:59:42",974762220,972421182,TRUE,2000-11-20T23:17:00Z,2000-10-24T20:59:42Z
"11 October 2000, 23:17:00 UTC","24 October 2000, 20:59:42 UTC","11 October 2000, 23:17:00","24 October 2000, 20:59:42",974762220,972421182,TRUE,2000-11-20T23:17:00Z,2000-10-24T20:59:42Z
"11 October 2000, 23:17:00 UTC","24 October 2000, 20:59:42 UTC","11 October 2000, 23:17:00","24 October 2000, 20:59:42",974762220,972421182,TRUE,2000-11-20T23:17:00Z,2000-10-24T20:59:42Z
"11 October 2000, 23:17:00 UTC","24 October 2000, 20:59:42 UTC","11 October 2000, 23:17:00","24 October 2000, 20:59:42",974762220,972421182,TRUE,2000-11-20T23:17:00Z,2000-10-24T20:59:42Z
"19 April 2004, 03:19:00 UTC","24 October 2004, 00:35:00 UTC","19 April 2004, 03:19:00","24 October 2004, 00:35:00",1082344740,1098578100,FALSE,2004-04-19T03:19:00Z,2004-10-24T00:35:00Z
"19 April 2004, 03:19:00 UTC","24 October 2004, 00:35:00 UTC","19 April 2004, 03:19:00","24 October 2004, 00:35:00",1082344740,1098578100,FALSE,2004-04-19T03:19:00Z,2004-10-24T00:35:00Z
"October 14, 2004, 03:06 UTC","24 October 2004, 00:35:00 UTC","October 14, 2004, 03:06","24 October 2004, 00:35:00",1602648186,1098578100,TRUE,2020-10-14T04:03:06Z,2004-10-24T00:35:00Z
"8 April 2022, 15:17:12 UTC","25 April 2022, 17:06 UTC","8 April 2022, 15:17:12","25 April 2022, 17:06",1649431032,1587853026,TRUE,2022-04-08T15:17:12Z,2020-04-25T22:17:06Z
"8 April 2022, 15:17:12 UTC","25 April 2022, 17:06 UTC","8 April 2022, 15:17:12","25 April 2022, 17:06",1649431032,1587853026,TRUE,2022-04-08T15:17:12Z,2020-04-25T22:17:06Z
"8 April 2022, 15:17:12 UTC","25 April 2022, 17:06 UTC","8 April 2022, 15:17:12","25 April 2022, 17:06",1649431032,1587853026,TRUE,2022-04-08T15:17:12Z,2020-04-25T22:17:06Z
"8 April 2022, 15:17:12 UTC","25 April 2022, 17:06 UTC","8 April 2022, 15:17:12","25 April 2022, 17:06",1649431032,1587853026,TRUE,2022-04-08T15:17:12Z,2020-04-25T22:17:06Z
"7 February 1977, 16:11 UTC","25 February 1977, 09:38 UTC","7 February 1977, 16:11","25 February 1977, 09:38",224179860,225711480,FALSE,1977-02-07T16:11:00Z,1977-02-25T09:38:00Z
"7 February 1977, 16:11 UTC","25 February 1977, 09:38 UTC","7 February 1977, 16:11","25 February 1977, 09:38",224179860,225711480,FALSE,1977-02-07T16:11:00Z,1977-02-25T09:38:00Z
"12 July 2001, 09:04 UTC","25 July 2001, 03:38 UTC","12 July 2001, 09:04","25 July 2001, 03:38",1594516144,1595639018,FALSE,2020-07-12T01:09:04Z,2020-07-25T01:03:38Z
"12 July 2001, 09:04 UTC","25 July 2001, 03:38 UTC","12 July 2001, 09:04","25 July 2001, 03:38",1594516144,1595639018,FALSE,2020-07-12T01:09:04Z,2020-07-25T01:03:38Z
"12 July 2001, 09:04 UTC","25 July 2001, 03:38 UTC","12 July 2001, 09:04","25 July 2001, 03:38",1594516144,1595639018,FALSE,2020-07-12T01:09:04Z,2020-07-25T01:03:38Z
"12 July 2001, 09:04 UTC","25 July 2001, 03:38 UTC","12 July 2001, 09:04","25 July 2001, 03:38",1594516144,1595639018,FALSE,2020-07-12T01:09:04Z,2020-07-25T01:03:38Z
"12 July 2001, 09:04 UTC","25 July 2001, 03:38 UTC","12 July 2001, 09:04","25 July 2001, 03:38",1594516144,1595639018,FALSE,2020-07-12T01:09:04Z,2020-07-25T01:03:38Z
"3 December 2018, 11:31 UTC","25 June 2019, 02:47:50 UTC","3 December 2018, 11:31","25 June 2019, 02:47:50",1543836660,1561430870,FALSE,2018-12-03T11:31:00Z,2019-06-25T02:47:50Z
"3 December 2018, 11:31 UTC","25 June 2019, 02:47:50 UTC","3 December 2018, 11:31","25 June 2019, 02:47:50",1543836660,1561430870,FALSE,2018-12-03T11:31:00Z,2019-06-25T02:47:50Z
"3 December 2018, 11:31 UTC","25 June 2019, 02:47:50 UTC","3 December 2018, 11:31","25 June 2019, 02:47:50",1543836660,1561430870,FALSE,2018-12-03T11:31:00Z,2019-06-25T02:47:50Z
"18 May 1991, 12:50:28 UTC","25 March 1992, 08:51:22 UTC","18 May 1991, 12:50:28","25 March 1992, 08:51:22",674571028,701513482,FALSE,1991-05-18T12:50:28Z,1992-03-25T08:51:22Z
"2 October 1991, 05:59:38 UTC","25 March 1992, 08:51:22 UTC","2 October 1991, 05:59:38","25 March 1992, 08:51:22",686383178,701513482,FALSE,1991-10-02T05:59:38Z,1992-03-25T08:51:22Z
"17 March 1992, 10:54:30 UTC","25 March 1992, 08:51:22 UTC","17 March 1992, 10:54:30","25 March 1992, 08:51:22",700829670,701513482,FALSE,1992-03-17T10:54:30Z,1992-03-25T08:51:22Z
25 May 2023 15:15:00 UTC,25 May 2023 16:37:00 UTC,25 May 2023 15:15:00,25 May 2023 16:37:00,1685027700,1685032620,FALSE,2023-05-25T15:15:00Z,2023-05-25T16:37:00Z
"4 March 2024, 03:53:38 UTC","25 October 2024, 07:29:02 UTC","4 March 2024, 03:53:38","25 October 2024, 07:29:02",1709524418,1729841342,FALSE,2024-03-04T03:53:38Z,2024-10-25T07:29:02Z
"4 March 2024, 03:53:38 UTC","25 October 2024, 07:29:02 UTC","4 March 2024, 03:53:38","25 October 2024, 07:29:02",1709524418,1729841342,FALSE,2024-03-04T03:53:38Z,2024-10-25T07:29:02Z
"4 March 2024, 03:53:38 UTC","25 October 2024, 07:29:02 UTC","4 March 2024, 03:53:38","25 October 2024, 07:29:02",1709524418,1729841342,FALSE,2024-03-04T03:53:38Z,2024-10-25T07:29:02Z
"4 March 2024, 03:53:38 UTC","25 October 2024, 07:29:02 UTC","4 March 2024, 03:53:38","25 October 2024, 07:29:02",1709524418,1729841342,FALSE,2024-03-04T03:53:38Z,2024-10-25T07:29:02Z
"2 April 2010, 04:04 UTC","25 September 2010, 05:23 UTC","2 April 2010, 04:04","25 September 2010, 05:23",1270181040,1601028323,FALSE,2010-04-02T04:04:00Z,2020-09-25T10:05:23Z
"2 April 2010, 04:04 UTC","25 September 2010, 05:23 UTC","2 April 2010, 04:04","25 September 2010, 05:23",1270181040,1601028323,FALSE,2010-04-02T04:04:00Z,2020-09-25T10:05:23Z
"2 April 2010, 04:04 UTC","25 September 2010, 05:23 UTC","2 April 2010, 04:04","25 September 2010, 05:23",1270181040,1601028323,FALSE,2010-04-02T04:04:00Z,2020-09-25T10:05:23Z
"26 January 2024, 17:00 UTC","26 January 2024, 17:56 UTC","26 January 2024, 17:00","26 January 2024, 17:56",1580084220,1580084276,FALSE,2020-01-27T00:17:00Z,2020-01-27T00:17:56Z
"26 January 2024, 17:00 UTC","26 January 2024, 17:56 UTC","26 January 2024, 17:00","26 January 2024, 17:56",1580084220,1580084276,FALSE,2020-01-27T00:17:00Z,2020-01-27T00:17:56Z
"26 January 2024, 17:00 UTC","26 January 2024, 17:56 UTC","26 January 2024, 17:00","26 January 2024, 17:56",1580084220,1580084276,FALSE,2020-01-27T00:17:00Z,2020-01-27T00:17:56Z
"26 January 2024, 17:00 UTC","26 January 2024, 17:56 UTC","26 January 2024, 17:00","26 January 2024, 17:56",1580084220,1580084276,FALSE,2020-01-27T00:17:00Z,2020-01-27T00:17:56Z
"26 January 2024, 17:00 UTC","26 January 2024, 17:56 UTC","26 January 2024, 17:00","26 January 2024, 17:56",1580084220,1580084276,FALSE,2020-01-27T00:17:00Z,2020-01-27T00:17:56Z
"26 January 2024, 17:00 UTC","26 January 2024, 17:56 UTC","26 January 2024, 17:00","26 January 2024, 17:56",1580084220,1580084276,FALSE,2020-01-27T00:17:00Z,2020-01-27T00:17:56Z
"24 May 1975, 14:58:10 UTC","26 July 1975, 14:18:18 UTC","24 May 1975, 14:58:10","26 July 1975, 14:18:18",170175490,175616298,FALSE,1975-05-24T14:58:10Z,1975-07-26T14:18:18Z
"24 May 1975, 14:58:10 UTC","26 July 1975, 14:18:18 UTC","24 May 1975, 14:58:10","26 July 1975, 14:18:18",170175490,175616298,FALSE,1975-05-24T14:58:10Z,1975-07-26T14:18:18Z
"11 June 2013, 09:38:02 UTC","26 June 2013, 00:07 UTC","11 June 2013, 09:38:02","26 June 2013, 00:07",1384940282,1593176407,FALSE,2013-11-20T09:38:02Z,2020-06-26T13:00:07Z
"11 June 2013, 09:38:02 UTC","26 June 2013, 00:07 UTC","11 June 2013, 09:38:02","26 June 2013, 00:07",1384940282,1593176407,FALSE,2013-11-20T09:38:02Z,2020-06-26T13:00:07Z
"11 June 2013, 09:38:02 UTC","26 June 2013, 00:07 UTC","11 June 2013, 09:38:02","26 June 2013, 00:07",1384940282,1593176407,FALSE,2013-11-20T09:38:02Z,2020-06-26T13:00:07Z
"12 March 1981, 19:00:11 UTC","26 May 1981, 12:37:34 UTC","12 March 1981, 19:00:11","26 May 1981, 12:37:34",377636411,359728654,TRUE,1981-12-19T19:00:11Z,1981-05-26T12:37:34Z
"12 March 1981, 19:00:11 UTC","26 May 1981, 12:37:34 UTC","12 March 1981, 19:00:11","26 May 1981, 12:37:34",377636411,359728654,TRUE,1981-12-19T19:00:11Z,1981-05-26T12:37:34Z
"2 December 1990, 08:13:32 UTC","26 May 1991, 10:04:13 UTC","2 December 1990, 08:13:32","26 May 1991, 10:04:13",660125612,675252253,FALSE,1990-12-02T08:13:32Z,1991-05-26T10:04:13Z
"2 December 1990, 08:13:32 UTC","26 May 1991, 10:04:13 UTC","2 December 1990, 08:13:32","26 May 1991, 10:04:13",660125612,675252253,FALSE,1990-12-02T08:13:32Z,1991-05-26T10:04:13Z
"18 May 1991, 12:50:28 UTC","26 May 1991, 10:04:13 UTC","18 May 1991, 12:50:28","26 May 1991, 10:04:13",674571028,675252253,FALSE,1991-05-18T12:50:28Z,1991-05-26T10:04:13Z
"15 June 2010, 21:35 UTC","26 November 2010, 04:46","15 June 2010, 21:35","26 November 2010, 04:46",1592216495,1606385086,FALSE,2020-06-15T10:21:35Z,2020-11-26T10:04:46Z
"15 June 2010, 21:35 UTC","26 November 2010, 04:46","15 June 2010, 21:35","26 November 2010, 04:46",1592216495,1606385086,FALSE,2020-06-15T10:21:35Z,2020-11-26T10:04:46Z
"15 June 2010, 21:35 UTC","26 November 2010, 04:46","15 June 2010, 21:35","26 November 2010, 04:46",1592216495,1606385086,FALSE,2020-06-15T10:21:35Z,2020-11-26T10:04:46Z
"22 March 1996, 08:13:03.999 UTC","26 September 1996, 12:13:13 UTC","22 March 1996, 08:13:03.999","26 September 1996, 12:13:13",827482383.999,843739993,FALSE,1996-03-22T08:13:03Z,1996-09-26T12:13:13Z
"16 September 1996, 08:54:49 UTC","26 September 1996, 12:13:13 UTC","16 September 1996, 08:54:49","26 September 1996, 12:13:13",842864089,843739993,FALSE,1996-09-16T08:54:49Z,1996-09-26T12:13:13Z
"16 September 1996, 08:54:49 UTC","26 September 1996, 12:13:13 UTC","16 September 1996, 08:54:49","26 September 1996, 12:13:13",842864089,843739993,FALSE,1996-09-16T08:54:49Z,1996-09-26T12:13:13Z
"16 September 1996, 08:54:49 UTC","26 September 1996, 12:13:13 UTC","16 September 1996, 08:54:49","26 September 1996, 12:13:13",842864089,843739993,FALSE,1996-09-16T08:54:49Z,1996-09-26T12:13:13Z
"16 September 1996, 08:54:49 UTC","26 September 1996, 12:13:13 UTC","16 September 1996, 08:54:49","26 September 1996, 12:13:13",842864089,843739993,FALSE,1996-09-16T08:54:49Z,1996-09-26T12:13:13Z
"16 September 1996, 08:54:49 UTC","26 September 1996, 12:13:13 UTC","16 September 1996, 08:54:49","26 September 1996, 12:13:13",842864089,843739993,FALSE,1996-09-16T08:54:49Z,1996-09-26T12:13:13Z
"29 August 1988, 04:23:11 UTC","27 April 1989, 02:57:58 UTC","29 August 1988, 04:23:11","27 April 1989, 02:57:58",588831791,609649078,FALSE,1988-08-29T04:23:11Z,1989-04-27T02:57:58Z
"26 November 1988, 15:49:34 UTC","27 April 1989, 02:57:58 UTC","26 November 1988, 15:49:34","27 April 1989, 02:57:58",596562574,609649078,FALSE,1988-11-26T15:49:34Z,1989-04-27T02:57:58Z
"26 November 1988, 15:49:34 UTC","27 April 1989, 02:57:58 UTC","26 November 1988, 15:49:34","27 April 1989, 02:57:58",596562574,609649078,FALSE,1988-11-26T15:49:34Z,1989-04-27T02:57:58Z
"14 November 2011, 04:14:03 UTC","27 April 2012, 11:45 UTC","14 November 2011, 04:14:03","27 April 2012, 11:45",1321244043,1587989505,FALSE,2011-11-14T04:14:03Z,2020-04-27T12:11:45Z
"14 November 2011, 04:14:03 UTC","27 April 2012, 11:45 UTC","14 November 2011, 04:14:03","27 April 2012, 11:45",1321244043,1587989505,FALSE,2011-11-14T04:14:03Z,2020-04-27T12:11:45Z
"14 November 2011, 04:14:03 UTC","27 April 2012, 11:45 UTC","14 November 2011, 04:14:03","27 April 2012, 11:45",1321244043,1587989505,FALSE,2011-11-14T04:14:03Z,2020-04-27T12:11:45Z
"21 September 2022, 13:54:50 UTC","27 September 2023, 11:17 UTC","21 September 2022, 13:54:50","27 September 2023, 11:17",1663768490,1601248277,TRUE,2022-09-21T13:54:50Z,2020-09-27T23:11:17Z
"21 September 2022, 13:54:50 UTC","27 September 2023, 11:17 UTC","21 September 2022, 13:54:50","27 September 2023, 11:17",1663768490,1601248277,TRUE,2022-09-21T13:54:50Z,2020-09-27T23:11:17Z
"21 September 2022, 13:54:50 UTC","27 September 2023, 11:17 UTC","21 September 2022, 13:54:50","27 September 2023, 11:17",1663768490,1601248277,TRUE,2022-09-21T13:54:50Z,2020-09-27T23:11:17Z
"26 August 1974, 19:58:05 UTC","28 August 1974, 20:10:16 UTC","26 August 1974, 19:58:05","28 August 1974, 20:10:16",146779085,146952616,FALSE,1974-08-26T19:58:05Z,1974-08-28T20:10:16Z
"26 August 1974, 19:58:05 UTC","28 August 1974, 20:10:16 UTC","26 August 1974, 19:58:05","28 August 1974, 20:10:16",146779085,146952616,FALSE,1974-08-26T19:58:05Z,1974-08-28T20:10:16Z
20 December 1999 00:50:00 UTC,28 December 1999 00:01:34 UTC,20 December 1999 00:50:00,28 December 1999 00:01:34,945651000,946339294,FALSE,1999-12-20T00:50:00Z,1999-12-28T00:01:34Z
20 December 1999 00:50:00 UTC,28 December 1999 00:01:34 UTC,20 December 1999 00:50:00,28 December 1999 00:01:34,945651000,946339294,FALSE,1999-12-20T00:50:00Z,1999-12-28T00:01:34Z
20 December 1999 00:50:00 UTC,28 December 1999 00:01:34 UTC,20 December 1999 00:50:00,28 December 1999 00:01:34,945651000,946339294,FALSE,1999-12-20T00:50:00Z,1999-12-28T00:01:34Z
20 December 1999 00:50:00 UTC,28 December 1999 00:01:34 UTC,20 December 1999 00:50:00,28 December 1999 00:01:34,945651000,946339294,FALSE,1999-12-20T00:50:00Z,1999-12-28T00:01:34Z
